Timestamp | Device_ID | Heart_Rate (BPM) | Status
2026-06-05 05:43:02 | WARD_A_HR_05 | 90 | WARNING
2026-06-05 05:43:03 | WARD_A_HR_01 | 103 | CRITICAL
2026-06-05 05:43:03 | WARD_A_HR_02 | 54 | CRITICAL
2026-06-05 05:43:03 | WARD_A_HR_03 | 84 | NORMAL
2026-06-05 05:43:03 | WARD_A_HR_04 | 105 | CRITICAL
2026-06-05 05:43:03 | WARD_A_HR_05 | 68 | NORMAL
2026-06-05 05:43:04 | WARD_A_HR_01 | 128 | CRITICAL
2026-06-05 05:43:04 | WARD_A_HR_02 | 134 | CRITICAL
2026-06-05 05:43:04 | WARD_A_HR_03 | 85 | NORMAL
2026-06-05 05:43:04 | WARD_A_HR_04 | 103 | CRITICAL
2026-06-05 05:43:04 | WARD_A_HR_05 | 75 | NORMAL
2026-06-05 05:43:05 | WARD_A_HR_01 | 63 | NORMAL
2026-06-05 05:43:05 | WARD_A_HR_02 | 92 | WARNING
2026-06-05 05:43:05 | WARD_A_HR_03 | 92 | WARNING
2026-06-05 05:43:05 | WARD_A_HR_04 | 68 | NORMAL
2026-06-05 05:43:05 | WARD_A_HR_05 | 59 | CRITICAL
2026-06-05 05:43:06 | WARD_A_HR_01 | 84 | NORMAL
2026-06-05 05:43:06 | WARD_A_HR_02 | 145 | CRITICAL
2026-06-05 05:43:06 | WARD_A_HR_03 | 88 | NORMAL
2026-06-05 05:43:06 | WARD_A_HR_04 | 102 | CRITICAL
2026-06-05 05:43:06 | WARD_A_HR_05 | 110 | CRITICAL
2026-06-05 05:43:07 | WARD_A_HR_01 | 45 | CRITICAL
2026-06-05 05:43:07 | WARD_A_HR_02 | 46 | CRITICAL
2026-06-05 05:43:07 | WARD_A_HR_03 | 143 | CRITICAL
2026-06-05 05:43:07 | WARD_A_HR_04 | 85 | NORMAL
2026-06-05 05:43:07 | WARD_A_HR_05 | 82 | NORMAL
2026-06-05 05:43:08 | WARD_A_HR_01 | 51 | CRITICAL
2026-06-05 05:43:08 | WARD_A_HR_02 | 82 | NORMAL
2026-06-05 05:43:08 | WARD_A_HR_03 | 150 | CRITICAL
2026-06-05 05:43:08 | WARD_A_HR_04 | 45 | CRITICAL
2026-06-05 05:43:08 | WARD_A_HR_05 | 141 | CRITICAL
2026-06-05 05:43:09 | WARD_A_HR_01 | 87 | NORMAL
2026-06-05 05:43:09 | WARD_A_HR_02 | 114 | CRITICAL
2026-06-05 05:43:09 | WARD_A_HR_03 | 70 | NORMAL
2026-06-05 05:43:09 | WARD_A_HR_04 | 128 | CRITICAL
2026-06-05 05:43:09 | WARD_A_HR_05 | 142 | CRITICAL
2026-06-05 05:43:10 | WARD_A_HR_01 | 106 | CRITICAL
2026-06-05 05:43:10 | WARD_A_HR_02 | 140 | CRITICAL
2026-06-05 05:43:10 | WARD_A_HR_03 | 132 | CRITICAL
2026-06-05 05:43:10 | WARD_A_HR_04 | 132 | CRITICAL
2026-06-05 05:43:10 | WARD_A_HR_05 | 100 | WARNING
2026-06-05 05:43:11 | WARD_A_HR_01 | 132 | CRITICAL
2026-06-05 05:43:11 | WARD_A_HR_02 | 62 | NORMAL
2026-06-05 05:43:11 | WARD_A_HR_03 | 95 | WARNING
2026-06-05 05:43:11 | WARD_A_HR_04 | 80 | NORMAL
2026-06-05 05:43:11 | WARD_A_HR_05 | 57 | CRITICAL
2026-06-05 05:43:12 | WARD_A_HR_01 | 112 | CRITICAL
2026-06-05 05:43:12 | WARD_A_HR_02 | 102 | CRITICAL
2026-06-05 05:43:12 | WARD_A_HR_03 | 48 | CRITICAL
2026-06-05 05:43:12 | WARD_A_HR_04 | 105 | CRITICAL
2026-06-05 05:43:12 | WARD_A_HR_05 | 137 | CRITICAL
2026-06-05 05:43:13 | WARD_A_HR_01 | 143 | CRITICAL
2026-06-05 05:43:13 | WARD_A_HR_02 | 116 | CRITICAL
2026-06-05 05:43:13 | WARD_A_HR_03 | 57 | CRITICAL
2026-06-05 05:43:13 | WARD_A_HR_04 | 113 | CRITICAL
2026-06-05 05:43:13 | WARD_A_HR_05 | 113 | CRITICAL
2026-06-05 05:43:14 | WARD_A_HR_01 | 107 | CRITICAL
2026-06-05 05:43:14 | WARD_A_HR_02 | 62 | NORMAL
2026-06-05 05:43:14 | WARD_A_HR_03 | 136 | CRITICAL
2026-06-05 05:43:14 | WARD_A_HR_04 | 109 | CRITICAL
2026-06-05 05:43:14 | WARD_A_HR_05 | 142 | CRITICAL
2026-06-05 05:43:15 | WARD_A_HR_01 | 96 | WARNING
2026-06-05 05:43:15 | WARD_A_HR_02 | 140 | CRITICAL
2026-06-05 05:43:15 | WARD_A_HR_03 | 132 | CRITICAL
2026-06-05 05:43:15 | WARD_A_HR_04 | 115 | CRITICAL
2026-06-05 05:43:15 | WARD_A_HR_05 | 118 | CRITICAL
2026-06-05 05:43:16 | WARD_A_HR_01 | 134 | CRITICAL
2026-06-05 05:43:16 | WARD_A_HR_02 | 99 | WARNING
2026-06-05 05:43:16 | WARD_A_HR_03 | 95 | WARNING
2026-06-05 05:43:16 | WARD_A_HR_04 | 124 | CRITICAL
2026-06-05 05:43:16 | WARD_A_HR_05 | 111 | CRITICAL
2026-06-05 05:43:17 | WARD_A_HR_01 | 145 | CRITICAL
2026-06-05 05:43:17 | WARD_A_HR_02 | 48 | CRITICAL
2026-06-05 05:43:17 | WARD_A_HR_03 | 94 | WARNING
2026-06-05 05:43:17 | WARD_A_HR_04 | 64 | NORMAL
2026-06-05 05:43:17 | WARD_A_HR_05 | 96 | WARNING
2026-06-05 05:43:18 | WARD_A_HR_01 | 103 | CRITICAL
2026-06-05 05:43:18 | WARD_A_HR_02 | 78 | NORMAL
2026-06-05 05:43:18 | WARD_A_HR_03 | 62 | NORMAL
2026-06-05 05:43:18 | WARD_A_HR_04 | 53 | CRITICAL
2026-06-05 05:43:18 | WARD_A_HR_05 | 51 | CRITICAL
2026-06-05 05:43:19 | WARD_A_HR_01 | 51 | CRITICAL
2026-06-05 05:43:19 | WARD_A_HR_02 | 50 | CRITICAL
2026-06-05 05:43:19 | WARD_A_HR_03 | 98 | WARNING
2026-06-05 05:43:19 | WARD_A_HR_04 | 126 | CRITICAL
2026-06-05 05:43:19 | WARD_A_HR_05 | 119 | CRITICAL
2026-06-05 05:43:20 | WARD_A_HR_01 | 91 | WARNING
2026-06-05 05:43:20 | WARD_A_HR_02 | 64 | NORMAL
2026-06-05 05:43:20 | WARD_A_HR_03 | 80 | NORMAL
2026-06-05 05:43:20 | WARD_A_HR_04 | 68 | NORMAL
2026-06-05 05:43:20 | WARD_A_HR_05 | 128 | CRITICAL
2026-06-05 05:43:21 | WARD_A_HR_01 | 117 | CRITICAL
2026-06-05 05:43:21 | WARD_A_HR_02 | 118 | CRITICAL
2026-06-05 05:43:21 | WARD_A_HR_03 | 70 | NORMAL
2026-06-05 05:43:21 | WARD_A_HR_04 | 65 | NORMAL
2026-06-05 05:43:21 | WARD_A_HR_05 | 71 | NORMAL
2026-06-05 05:43:22 | WARD_A_HR_01 | 99 | WARNING
2026-06-05 05:43:22 | WARD_A_HR_02 | 117 | CRITICAL
2026-06-05 05:43:22 | WARD_A_HR_03 | 147 | CRITICAL
2026-06-05 05:43:22 | WARD_A_HR_04 | 103 | CRITICAL
2026-06-05 05:43:22 | WARD_A_HR_05 | 101 | CRITICAL
2026-06-05 05:43:23 | WARD_A_HR_01 | 146 | CRITICAL
2026-06-05 05:43:23 | WARD_A_HR_02 | 74 | NORMAL
2026-06-05 05:43:23 | WARD_A_HR_03 | 89 | NORMAL
2026-06-05 05:43:23 | WARD_A_HR_04 | 116 | CRITICAL
2026-06-05 05:43:23 | WARD_A_HR_05 | 115 | CRITICAL
2026-06-05 05:43:24 | WARD_A_HR_01 | 56 | CRITICAL
2026-06-05 05:43:24 | WARD_A_HR_02 | 136 | CRITICAL
2026-06-05 05:43:24 | WARD_A_HR_03 | 116 | CRITICAL
2026-06-05 05:43:24 | WARD_A_HR_04 | 133 | CRITICAL
2026-06-05 05:43:24 | WARD_A_HR_05 | 100 | WARNING
2026-06-05 05:43:25 | WARD_A_HR_01 | 96 | WARNING
2026-06-05 05:43:25 | WARD_A_HR_02 | 107 | CRITICAL
2026-06-05 05:43:25 | WARD_A_HR_03 | 78 | NORMAL
2026-06-05 05:43:25 | WARD_A_HR_04 | 94 | WARNING
2026-06-05 05:43:25 | WARD_A_HR_05 | 67 | NORMAL
2026-06-05 05:43:26 | WARD_A_HR_01 | 65 | NORMAL
2026-06-05 05:43:26 | WARD_A_HR_02 | 76 | NORMAL
2026-06-05 05:43:26 | WARD_A_HR_03 | 108 | CRITICAL
2026-06-05 05:43:26 | WARD_A_HR_04 | 118 | CRITICAL
2026-06-05 05:43:26 | WARD_A_HR_05 | 142 | CRITICAL
2026-06-05 05:43:27 | WARD_A_HR_01 | 58 | CRITICAL
2026-06-05 05:43:27 | WARD_A_HR_02 | 51 | CRITICAL
2026-06-05 05:43:27 | WARD_A_HR_03 | 85 | NORMAL
2026-06-05 05:43:27 | WARD_A_HR_04 | 144 | CRITICAL
2026-06-05 05:43:27 | WARD_A_HR_05 | 118 | CRITICAL
2026-06-05 05:43:28 | WARD_A_HR_01 | 76 | NORMAL
2026-06-05 05:43:28 | WARD_A_HR_02 | 110 | CRITICAL
2026-06-05 05:43:28 | WARD_A_HR_03 | 79 | NORMAL
2026-06-05 05:43:28 | WARD_A_HR_04 | 120 | CRITICAL
2026-06-05 05:43:28 | WARD_A_HR_05 | 124 | CRITICAL
